video_id,video_url,title,upload_datetime,view_count,like_count,comment_count,tags,guest_type,topic_category,format_type,View_Count_Log,Estimated_Income_INR,duration,Title_Length,Description_Length,upload_hour,upload_dow,Days_Since_Published,guest_type_Diplomat,guest_type_Military_Veteran,guest_type_Other,guest_type_Politician,topic_category_Defense_Analysis,topic_category_Foreign_Policy,topic_category_General,topic_category_Geopolitics,topic_category_Internal_Affairs,format_type_Interview,format_type_Monologue_Explainer,format_type_Panel_Discussion
8PMe2K5cnBU,https://www.youtube.com/watch?v=8PMe2K5cnBU,"TTP Announces It’s Cabinet, Denounces Pakistan | Ep 160 | The Chanakya Dialogues | Major Gaurav Arya",02-01-2023,551928,35627,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.22117469,66231.36,1195,100,730,0,0,958,0,1,0,0,0,0,0,1,0,1,0,0
7sBLuYE0aOc,https://www.youtube.com/watch?v=7sBLuYE0aOc,Pakistan Has Put Afghan Children in jail | Ep 159 | The Chanakya Dialogues | Major Gaurav Arya,31-12-2022,555469,44854,2700,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.22756988,66656.28,1402,94,724,0,5,960,0,1,0,0,0,0,0,1,0,1,0,0
#NAME?,https://www.youtube.com/watch?v=-t3ZTor7XnA,Sukhoi Launches 400 kms Range BRAHMOS Missile | Ep 158 | The Chanakya Dialogues | Major Gaurav Arya,30-12-2022,929324,51685,1900,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Defense_Analysis,Interview,13.7422138,111518.88,1503,99,729,0,4,961,0,1,0,0,1,0,0,0,0,1,0,0
GdeEhhnrOeI,https://www.youtube.com/watch?v=GdeEhhnrOeI,"Chinese Don’t Trust Their Vaccine, Buy Indian | Ep 157 | The Chanakya Dialogues | Major Gaurav Arya",29-12-2022,579863,38094,1400,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,13.27054887,69583.56,1337,99,729,0,3,962,0,1,0,0,0,0,1,0,0,1,0,0
QvW6hOOpAG8,https://www.youtube.com/watch?v=QvW6hOOpAG8,Pakistan to Sell Embassy Building in Washington | Ep156 | The Chanakya Dialogues | Major Gaurav Arya,28-12-2022,699135,44675,2300,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.45760057,83896.2,1765,100,731,0,2,963,0,1,0,0,0,0,0,1,0,1,0,0
a7UIHuox9M0,https://www.youtube.com/watch?v=a7UIHuox9M0,Saudi Arabia Warns Citizens - Be Careful in Pakistan | Ep 155 | TCD | Major Gaurav Arya,27-12-2022,636085,40792,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.36308905,76330.2,1290,87,736,0,1,964,0,1,0,0,0,0,0,1,0,1,0,0
uI3s5EguQiA,https://www.youtube.com/watch?v=uI3s5EguQiA,Baloch Freedom Fighters Mount Massive Attack on Pak Army  | Ep 154 | TCD | Major Gaurav Arya,26-12-2022,508675,39973,2500,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Foreign_Policy,Interview,13.13956655,61041.0,1192,92,740,0,0,965,0,1,0,0,0,1,0,0,0,1,0,0
WtE0eyekbOE,https://www.youtube.com/watch?v=WtE0eyekbOE,Baloch & TTP Join Hands To Target Pak Army | Ep 153 | The Chanakya Dialogues | Major Gaurav Arya,25-12-2022,472498,34843,2500,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,13.06579091,56699.76,1379,96,726,0,6,966,0,1,0,0,0,0,1,0,0,1,0,0
BbZX8d951MY,https://www.youtube.com/watch?v=BbZX8d951MY,India Goes On A Weapons Purchase Overdrive | Ep 152 | The Chanakya Dialogues | Major Gaurav Arya,24-12-2022,425670,29691,1700,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Defense_Analysis,Interview,12.96142203,51080.4,1206,96,745,0,5,967,0,1,0,0,1,0,0,0,0,1,0,0
KIknamAuPyk,https://www.youtube.com/watch?v=KIknamAuPyk,Pralay The China Killer | Ep 151 | The Chanakya Dialogues | Major Gaurav Arya,22-12-2022,1153829,60977,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.9585974,138459.48,1348,77,731,0,3,969,0,1,0,0,0,0,0,1,0,1,0,0
5SVo9Onb7Ig,https://www.youtube.com/watch?v=5SVo9Onb7Ig,"Pakistan Attacked by TTP, China by Covid | Ep 150 | The Chanakya Dialogues | Major Gaurav Arya",21-12-2022,481757,33858,2600,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.08519719,57810.84,1507,94,780,0,2,970,0,1,0,0,0,0,0,1,0,1,0,0
2GSUaBIWw58,https://www.youtube.com/watch?v=2GSUaBIWw58,Pakistan’s Dance of Death | Ep 149 | The Chanakya Dialogues | Major Gaurav Arya,20-12-2022,588852,40789,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.28593186,70662.24,1597,79,709,0,1,971,0,1,0,0,0,0,0,1,0,1,0,0
lUjIt7zgiTI,https://www.youtube.com/watch?v=lUjIt7zgiTI,TTP Takes Policemen Hostage | Ep 148 | The Chanakya Dialogues | Major Gaurav Arya,19-12-2022,449543,32005,2000,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,13.01598901,53945.16,1676,81,711,0,0,972,0,1,0,0,0,0,1,0,0,1,0,0
q0lNhgaVv5Y,https://www.youtube.com/watch?v=q0lNhgaVv5Y,Pakistan Falls to a New Low | Ep 147 | The Chanakya Dialogues | Major Gaurav Arya,17-12-2022,523945,40349,3500,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.1691439,62873.4,1489,81,638,0,5,974,0,1,0,0,0,0,0,1,0,1,0,0
kdmAuwf34O4,https://www.youtube.com/watch?v=kdmAuwf34O4,Vijay Diwas - The Story of India’s Greatest Military Victory | Ep 145 | TCD | Major Gaurav Arya,16-12-2022,141568,13281,1300,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Defense_Analysis,Interview,11.86054251,16988.16,1554,95,671,0,4,975,0,1,0,0,1,0,0,0,0,1,0,0
_47wVYGEHk0,https://www.youtube.com/watch?v=_47wVYGEHk0,It Is Now Time to Twist The Dragon’s Tail | Ep 144 | The Chanakya Dialogues | Major Gaurav Arya,15-12-2022,388122,32109,3000,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.86907758,46574.64,1385,95,632,0,3,976,0,1,0,0,0,0,1,0,0,1,0,0
xpwiozPg12c,https://www.youtube.com/watch?v=xpwiozPg12c,Indian Army Thrashes Chinese Army in Tawang | Ep 143 | The Chanakya Dialogues | Major Gaurav Arya,14-12-2022,422029,37659,2900,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Defense_Analysis,Interview,12.95283168,50643.48,1784,97,654,0,2,977,0,1,0,0,1,0,0,0,0,1,0,0
Lh4VmnfN6Qk,https://www.youtube.com/watch?v=Lh4VmnfN6Qk,"Afghan Soldiers Attack Pakistan, Ferocious Battle In Progress | Ep 142 | TCD | Major Gaurav Arya",12-12-2022,663726,56185,3900,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.4056262,79647.12,1739,96,672,0,0,979,0,1,0,0,0,0,0,1,0,1,0,0
RhgbKiVIiK4,https://www.youtube.com/watch?v=RhgbKiVIiK4,India Starts Building Its Next Aircraft Carrier | Ep141 | The Chanakya Dialogues | Major Gaurav Arya,11-12-2022,363036,29599,1600,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.80226004,43564.32,1119,100,658,0,6,980,0,1,0,0,0,0,1,0,0,1,0,0
J6232094cCo,https://www.youtube.com/watch?v=J6232094cCo,US Says India Not Friend But a Superpower | Ep 140 | The Chanakya Dialogues | Major Gaurav Arya,10-12-2022,413610,32512,1600,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.9326812,49633.2,1214,95,652,0,5,981,0,1,0,0,0,0,1,0,0,1,0,0
FzprInMvLi8,https://www.youtube.com/watch?v=FzprInMvLi8,"Taliban Supports India, Snubs Pak Narrative | Ep 139 | The Chanakya Dialogues | Major Gaurav Arya",09-12-2022,337354,30798,1400,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.72889107,40482.48,1397,97,654,0,4,982,0,1,0,0,0,0,1,0,0,1,0,0
G5w0WItprHQ,https://www.youtube.com/watch?v=G5w0WItprHQ,"As China Threatens, India prepares to launch Agni Missile | Ep 138 | TCD | Major Gaurav Arya",08-12-2022,376321,28927,1700,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,12.83820044,45158.52,1564,92,649,0,3,983,0,1,0,0,0,0,0,1,0,1,0,0
6cRtYlvkFv0,https://www.youtube.com/watch?v=6cRtYlvkFv0,Imran Khan Wants To Become a Suicide Bomber | Ep 138 | The Chanakya Dialogues | Major Gaurav Arya,04-12-2022,322348,23865,1600,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.68339009,38681.76,1424,97,654,0,6,987,0,1,0,0,0,0,1,0,0,1,0,0
2B_nEWYrEdk,https://www.youtube.com/watch?v=2B_nEWYrEdk,Taliban Attacks Pak Embassy in Kabul | Episode 137 | The Chanakya Dialogues | Major Gaurav Arya,03-12-2022,496269,34342,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,13.11487541,59552.28,1294,95,652,0,5,988,0,1,0,0,0,0,1,0,0,1,0,0
WQhk3aiZsXw,https://www.youtube.com/watch?v=WQhk3aiZsXw,Russia Refuses to Give Oil to Pakistan | Ep 136 | The Chanakya Dialogues | Major Gaurav Arya,02-12-2022,366919,33688,2300,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,12.81289912,44030.28,1403,92,649,0,4,989,0,1,0,0,0,0,0,1,0,1,0,0
FiO_UYjeK14,https://www.youtube.com/watch?v=FiO_UYjeK14,TTP Declares War on Pakistan | Ep 135 | The Chanakya Dialogues | Major Gaurav Arya,01-12-2022,559379,38558,2100,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,13.23458431,67125.48,1378,82,639,0,3,990,0,1,0,0,0,0,0,1,0,1,0,0
L1MGRbEWdE8,https://www.youtube.com/watch?v=L1MGRbEWdE8,Pakistan Wants Urgent Peace with Afghanistan | Ep 134 | The Chanakya Dialogues | Major Gaurav Arya,26-11-2022,419700,31804,1800,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Geopolitics,Interview,12.94729783,50364.0,1056,98,655,0,5,995,0,1,0,0,0,0,0,1,0,1,0,0
HNvy-ldppnk,https://www.youtube.com/watch?v=HNvy-ldppnk,India Rejects Richa Chadda's Apology | Episode 133 | The Chanakya Dialogues | Major Gaurav Arya,25-11-2022,508460,39381,3200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,13.1391438,61015.2,1578,95,652,0,4,996,0,1,0,0,0,0,1,0,0,1,0,0
dPDQbB5IWYM,https://www.youtube.com/watch?v=dPDQbB5IWYM,"Gen Bajwa Lies about 1971, Gets Caught | Episode 132 | The Chanakya Dialogues | Major Gaurav Arya",24-11-2022,426395,33102,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.96312377,51167.4,1978,97,654,0,3,997,0,1,0,0,0,0,1,0,0,1,0,0
l_AxHptuil8,https://www.youtube.com/watch?v=l_AxHptuil8,No Indo-Pak Friendship with BJP in Delhi | Episode 131 | The Chanakya Dialogues | Major Gaurav Arya,22-11-2022,365256,32066,2500,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.80835649,43830.72,1337,99,656,0,1,999,0,1,0,0,0,0,1,0,0,1,0,0
tx4PTHN14hs,https://www.youtube.com/watch?v=tx4PTHN14hs,Gen Bajwa Amassed Billions in Property & Cash | Ep. 130 | The Chanakya Dialogues | Major Gaurav Arya,21-11-2022,412474,25941,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,General,Interview,12.92993088,49496.88,1751,100,663,0,0,1000,0,1,0,0,0,0,1,0,0,1,0,0
qt7dmBRcCS8,https://www.youtube.com/watch?v=qt7dmBRcCS8,France Supports India’s UNSC Bid | Episode 129 | The Chanakya Dialogues | Major Gaurav Arya,20-11-2022,253417,21638,791,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""GeoPolitics News"", ""ForeignAffairsNews"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gauray Arya Channel"", ""CFTV Channel""]",Military_Veteran,Foreign_Policy,Interview,12.44279558,30410.04,973,91,648,0,6,1001,0,1,0,0,0,1,0,0,0,1,0,0
