video_id,video_url,title,upload_datetime,view_count,like_count,comment_count,tags,guest_type,topic_category,format_type,View_Count_Log,Estimated_Income_INR,duration,Title_Length,Description_Length,upload_hour,upload_dow,Days_Since_Published,guest_type_Diplomat,guest_type_Military_Veteran,guest_type_Other,guest_type_Politician,topic_category_Defense_Analysis,topic_category_Foreign_Policy,topic_category_General,topic_category_Geopolitics,topic_category_Internal_Affairs,format_type_Interview,format_type_Monologue_Explainer,format_type_Panel_Discussion
0nN0TUgSBXY,https://www.youtube.com/watch?v=0nN0TUgSBXY,PM Modi counters Trump's claim on ceasefire in Op Sindoor | The Chanakya Dialogues Major Gaurav Arya,13-05-2025,1728856,71206,12000,"[""the chanakya dialogues"", ""major gaurav arya"", ""pm modi"", ""pm modi speech"", ""donald trump"", ""usa india relations"", ""trump on india pakistan ceasefire"", ""india pakistan war"", ""india pakistan tensions"", ""pahalgam attack"", ""india strikes pakistan"", ""india pakistan ceasefire"", ""pahalgam terror attack"", ""trump on india pakistan"", ""india us trade"", ""india attack pakistan"", ""america india trades"", ""pm modi response on india pakistan"", ""indian army"", ""pakistan"", ""india"", ""pok"", ""narendra modi"", ""pakistan nuclear war"", ""loc"", ""lac""]",Diplomat,Foreign_Policy,Interview,14.36297105,207462.72,655,100,1911,0,1,96,1,0,0,0,0,1,0,0,0,1,0,0
TrpKnakUVSE,https://www.youtube.com/watch?v=TrpKnakUVSE,"US Tariffs: India Stays Calm, Others Panic | The Chanakya Dialogues Major Gaurav Arya |",04-04-2025,76985,3417,182,"[""Donald Trump"", ""Tariffs"", ""Reciprocal Tariffs"", ""India reciprocal tariffs"", ""Indias reply to tariff"", ""Canada"", ""UK"", ""China"", ""Xi Jinping"", ""Tariff on China"", ""Automobile tariff"", ""Indian Ministry of Commerce"", ""Japan"", ""Japan reciprocal tariff"", ""Liberation day"", ""Trade"", ""Indian economy"", ""Modi and Trump"", ""Reply to China"", ""US Economy"", ""International news"", ""Cars and Bikes"", ""Price hike"", ""US egg prices"", ""Global News"", ""Current Affairs"", ""Daily News"", ""Geopolitics"", ""Hindi News Trump"", ""The Chanakya Dialogues"", ""Major Gaurav Arya""]",Military_Veteran,General,Interview,11.25137887,9238.2,815,87,1787,0,4,135,0,1,0,0,0,0,1,0,0,1,0,0
7x6SVoam2I8,https://www.youtube.com/watch?v=7x6SVoam2I8,Trump's Big Statement & Who is Canada's New PM? | The Chanakya Dialogues | Major Gaurav Arya,10-03-2025,634302,23968,1100,"[""Mark Carney"", ""Trump"", ""Canada"", ""Food Banks"", ""51st State of US"", ""Canada-India"", ""Middle East"", ""West Asia"", ""Justin Trudeau"", ""Liberal Party"", ""Canadians"", ""US-Canada"", ""Donald Trump"", ""US Aid"", ""US"", ""China"", ""Xi Jinping"", ""China Lobby"", ""Pakistan"", ""Chinese Muslims"", ""Pakistani Cricketers"", ""Tariffs"", ""Russia"", ""Soviet"", ""Game on"", ""US-India Relation"", ""Tariffs on India"", ""Mexico"", ""Japan"", ""Bharat"", ""NRI"", ""European Union"", ""Arab States"", ""Gaza"", ""Palestine"", ""Egypt"", ""UK"", ""Italy"", ""France"", ""Germany"", ""Israel"", ""The Chanakya Dialogues"", ""Major Gaurav Arya""]",Military_Veteran,General,Interview,13.36028204,76116.24,1131,92,1958,0,0,160,0,1,0,0,0,0,1,0,0,1,0,0
QW4JFO2WSmU,https://www.youtube.com/watch?v=QW4JFO2WSmU,Pahalgam Incident: India's response hits Pakistan hard | The Chanakya Dialogues Major Gaurav Arya |,24-04-2025,4053863,190031,30000,"[""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Pahalgam Attack"", ""Pahalgam Terror Attack"", ""Pahalgam Terrorist Attack"", ""Pahalgam"", ""Kashmir Attack"", ""Kashmir Terrorist Attack"", ""India Pakistan relations"", ""Vikram Misri"", ""PM Modi"", ""Indus Water Treaty"", ""India Pakistan Conflict"", ""India Pakistan Tension"", ""Wagha Border"", ""Pakistan Diplomats"", ""Indian Basin Treaty"", ""Simla Agreement"", ""Ishaq Dar"", ""Asim Munir"", ""Indian Army"", ""Pakistan Army Chief"", ""India Pakistan War"", ""pok"", ""line of control"", ""india pak water dispute""]",Military_Veteran,Geopolitics,Interview,15.21518106,486463.56,1796,99,2279,0,3,115,0,1,0,0,0,0,0,1,0,1,0,0
D6eYEaXR8vw,https://www.youtube.com/watch?v=D6eYEaXR8vw,"Trump's Big Action on Canada, a Big Step Towards MAGA | The Chanakya Dialogues | Major Gaurav Arya |",05-03-2025,360999,18589,874,"[""Justin Trudeau"", ""Donald Trump"", ""Trump Gaza Plan"", ""Trump Tariffs"", ""Trudeau Resigns"", ""Oil and Gas in USA"", ""Oil Exporting Countries"", ""USA Economy"", ""Canadian Goods"", ""American Goods and Products"", ""Khalistani in Canada"", ""Drugs in USA"", ""Putin"", ""USA 51st State"", ""Canadian Economy"", ""European Nations"", ""Zelenskyy"", ""Russia Ukraine War"", ""Arab Leaders"", ""Reconstruction of Gaza"", ""War in Gaza"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Hamas"", ""Hezbollah"", ""Israel Hamas War"", ""The Chanakya Diaries""]",Military_Veteran,General,Interview,12.79663324,43319.88,1015,100,1841,0,2,165,0,1,0,0,0,0,1,0,0,1,0,0
E4nFkfWrMXo,https://www.youtube.com/watch?v=E4nFkfWrMXo,A Veteran’s Plea: Protecting the Honor of Our Forces | Major Gaurav Arya | The Chanakya Dialogues |,16-05-2025,714409,33590,8200,"[""the chanakya dialogues"", ""major gaurav arya"", ""bjp mla"", ""indian army"", ""indian armed forces"", ""vyomika singh"", ""ramgopal yadav's remark on vyomika singh"", ""kunwar vijay shah"", ""samajwadi party"", ""yogi adityanath"", ""pm modi"", ""operation sindoor"", ""indian air force"", ""kunwar vijay shah remark on sophia qureshi"", ""vijay shah controversy"", ""madhya pradesh minister vijay shah"", ""vijay shah on sofia qureshi"", ""madhya pradesh minister speech"", ""pahalgam attack"", ""india political controversy"", ""india pakistan war""]",Military_Veteran,General,Interview,13.47921231,85729.08,685,99,1752,0,4,93,0,1,0,0,0,0,1,0,0,1,0,0
WtJsZqtCCvg,https://www.youtube.com/watch?v=WtJsZqtCCvg,Steel Fist- 92 Base Hospital Promo | The Chanakya Dialogues | Major Gaurav Arya |,22-03-2025,38909,2178,104,"[""Steel Fist"", ""Steel Fist New Episode"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Base Hospital"", ""Indian Army"", ""Indian Army Hospital"", ""92 Base Hospital"", ""Trauma Care Centre"", ""Army Doctors"", ""Saving Lifes"", ""Kashmir"", ""Tamil Nadu"", ""Line Of Control"", ""Saving humans"", ""Protecting Life""]",Military_Veteran,General,Interview,10.56900657,4669.08,109,81,1502,0,5,148,0,1,0,0,0,0,1,0,0,1,0,0
5LrGXK7zbS4,https://www.youtube.com/watch?v=5LrGXK7zbS4,Why did Taliban free US citizen held in Afghanistan? | The Chanakya Dialogues Major Gaurav Arya |,22-03-2025,535265,31355,1100,"[""taliban"", ""pakistan"", ""china"", ""usa"", ""donald trump"", ""india"", ""us"", ""trump"", ""taliban trump"", ""us taliban"", ""taliban news"", ""taliban pakistan"", ""afghan taliban"", ""us afghanistan"", ""iran"", ""iran us"", ""iran taliban"", ""usa news"", ""trump on iran"", ""trump on taliban"", ""the chanakya dialogues"", ""the chanakya dialogues hindi"", ""tcd"", ""major gaurav arya"", ""gaurav arya"", ""indian army""]",Military_Veteran,General,Interview,13.1905191,64231.8,1217,97,1496,0,5,148,0,1,0,0,0,0,1,0,0,1,0,0
oUUCETN8_H4,https://www.youtube.com/watch?v=oUUCETN8_H4,"Trump Tariffs Smash China, Xi Jinping Scrambles for Backup |The Chanakya Dialogues Major Gaurav Arya",17-04-2025,507001,24406,1900,"[""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Donald trump"", ""XI Jinping"", ""US China Conflict"", ""US China Relation"", ""Trump Tariff"", ""Tariff War"", ""US China Tension"", ""XI Jin Ping Malaysia Visit"", ""India China Relation"", ""China Tariff"", ""Zelenskyy"", ""Ukraine"", ""President Zelenskyy"", ""Indian Defence"", ""Russia Weapons"", ""India Russia Deal"", ""Pakistan"", ""UN"", ""Hamas"", ""Israel Hamas War"", ""Pakistan on Israel"", ""General Asim Munir"", ""Pakistan Army Chief"", ""Asim Munir Speech"", ""chanakya dialogues hindi"", ""chanakya dialogues latest""]",Military_Veteran,Geopolitics,Interview,13.13627023,60840.12,1700,100,2288,0,3,122,0,1,0,0,0,0,0,1,0,1,0,0
O025Zdg1RQ4,https://www.youtube.com/watch?v=O025Zdg1RQ4,"Indian Army Strikes Back, Pakistan is Burning | Major Gaurav Arya | The Chanakya Dialogues",08-05-2025,2571788,122359,12000,"[""operation sindoor"", ""indian attacks pakistan"", ""india strikes pakistan"", ""indian pakistan war"", ""drone strikes pakistan"", ""indian drone attack pakistan"", ""indian army"", ""indian navy"", ""indian air force"", ""pm modi"", ""rajnath singh"", ""asim munir"", ""pakistan army"", ""shehbaz sharif"", ""india pakistan tensions"", ""pahalgam terror attack"", ""jaish-e-mohammed"", ""india pakistan news live"", ""India Pakistan Tension"", ""poonch attack"", ""pinaka"", ""bla attack pakistan"", ""balochistan attack"", ""the chanakya dialogue"", ""major gaurav arya""]",Military_Veteran,Geopolitics,Interview,14.76011232,308614.56,1835,90,2018,0,3,101,0,1,0,0,0,0,0,1,0,1,0,0
qnGKL9eoxsE,https://www.youtube.com/watch?v=qnGKL9eoxsE,"Time to Attack Bangladesh, Break it into Two | The Chanakya Dialogues | Major Gaurav Arya",02-04-2025,766655,41583,4600,"[""the chanakya dialogues"", ""major gaurav arya"", ""bangladesh"", ""china"", ""mohammad yunus"", ""hemant biswa sharma"", ""assam cm"", ""chicken neck corridor"", ""bangladesh interim govt"", ""yunus china visits"", ""indian bangladesh relations"", ""himanta on yunus"", ""india bangladesh"", ""muhammad yunus cina visit"", ""muhammad yunus jinping meet"", ""muhammad yunus on india ties"", ""india bangladesh ties"", ""bangladesh china relations"", ""bangladesh pakistan relations"", ""bangladesh chief adviser"", ""chanakya dialogues hindi"", ""tcd hindi""]",Military_Veteran,General,Interview,13.54979348,91998.6,941,89,1762,0,2,137,0,1,0,0,0,0,1,0,0,1,0,0
kbHfrhJ-rTg,https://www.youtube.com/watch?v=kbHfrhJ-rTg,China Begs Trump for Mercy After 245% Tariff | The Chanakya Dialogues Major Gaurav Arya |,18-04-2025,690838,26226,1300,"[""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Iran"", ""USA"", ""Iran US Conflicts"", ""Iran US Nuclear Talks"", ""Houthis"", ""US Attack Houthis"", ""Houthi Rebels"", ""Hamas"", ""Hezbollah"", ""5th Generation fighter Jet"", ""Middle East"", ""Iran Proxy"", ""XI Jin Ping"", ""Vietnam"", ""US China Trade"", ""Trade War"", ""Donald Trump"", ""US China"", ""Trump Tariff"", ""Zelenksyy"", ""Russia Ukraine War"", ""CIA"", ""Ukraine War"", ""Rare Earth Mineral"", ""Mark Carney"", ""Canadian Prime Minister"", ""china us trade war"", ""chanakya dialogues hindi"", ""the chanakya dialogues hindi""]",Military_Veteran,Geopolitics,Interview,13.44566208,82900.56,1487,89,1916,0,4,121,0,1,0,0,0,0,0,1,0,1,0,0
mUSFVsSdfrI,https://www.youtube.com/watch?v=mUSFVsSdfrI,Operation Sindoor: How did Indian Armed Forces Hit PAK? | The Chanakya Dialogues Major Gaurav Arya |,15-05-2025,662957,26223,2800,"[""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Operation Sindoor"", ""India Pakistan conflict"", ""Safehouse meeting"", ""Midnight military decision"", ""Strategic shift"", ""Indian Armed Forces"", ""Pakistan airbase strike"", ""Modi Pakistan response"", ""India strikes back"", ""Indian military operation"", ""Ajit Doval""]",Military_Veteran,General,Interview,13.40446692,79554.84,887,100,1488,0,3,94,0,1,0,0,0,0,1,0,0,1,0,0
LfBTXyPaQD4,https://www.youtube.com/watch?v=LfBTXyPaQD4,Trump halts US Military Funding for Ukraine after clash with Zelenskyy | The Chanakya Dialogues |,04-03-2025,569463,30128,1100,"[""Zelenskyy"", ""Trump Zelenskyy clash"", ""Trump-Zelenskyy meet"", ""Trump Zelenskyy video"", ""Volodomyr Zelenskyy"", ""Donald Trump"", ""Russia Ukraine War"", ""Putin"", ""War in Ukraine"", ""White House"", ""Military AID"", ""Trump Zelenskyy Argument"", ""European Union"", ""Zelenskyy on India"", ""Trump Tariffs"", ""US China Relations"", ""US Tariffs"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""The Chanakya Diaries"", ""Russia Ukraine Peacedeal""]",Military_Veteran,Defense_Analysis,Interview,13.25245085,68335.56,1126,97,1880,0,1,166,0,1,0,0,1,0,0,0,0,1,0,0
4PBFbuLcRZI,https://www.youtube.com/watch?v=4PBFbuLcRZI,"India's Fury Unleashed on Pakistan, ready for war | The Chanakya Dialogues Major Gaurav Arya |",25-04-2025,3411619,177444,27000,"[""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Pahalgam Attack"", ""Pahalgam Terrorist Attack"", ""Pahalgam Terror Attack"", ""Pahalgam Tourist Attack"", ""INS Vikrant"", ""Indian Navy"", ""Indian Army"", ""Pakistan"", ""INS Arihant"", ""Nuclear Submarines"", ""Line of Control"", ""India Pakistan Tension"", ""India Pakistan Conflict"", ""India Pakistan"", ""Jaish-e-Mohammad"", ""Pakistani Media"", ""India vs Pakistan"", ""Rafale Jet"", ""Indian Air Force"", ""General Upendra Dwivedi"", ""Kashmir Attack"", ""Khwaja Asif"", ""Ishaq Dar"", ""Simla Agreement"", ""loc border""]",Military_Veteran,Geopolitics,Interview,15.04269781,409394.28,1647,94,1986,0,4,114,0,1,0,0,0,0,0,1,0,1,0,0
OWRw8cscJLM,https://www.youtube.com/watch?v=OWRw8cscJLM,India plans final assault on Pakistan | The Chanakya Dialogues Major Gaurav Arya |,05-05-2025,2034156,85796,10000,"[""IndiaPakistanTensions"", ""MajorGauravArya"", ""TheChanakyaDialogues"", ""PakistanCrisis"", ""MilitaryRetaliation"", ""KishangangaDam"", ""IndianNavy"", ""IndianAirForce"", ""PakistanLockedDown"", ""WaterWar"", ""PakistanBeggingForHelp"", ""PakistanIsolation"", ""IndiaDiplomacy"", ""PakistanExposed"", ""IndoPakConflict"", ""WaterCutoff"", ""IndianDefenses"", ""IndiaRetaliates"", ""GeopoliticalTensions""]",Military_Veteran,Geopolitics,Interview,14.52559204,244098.72,1726,82,1864,0,0,104,0,1,0,0,0,0,0,1,0,1,0,0
7s22ag6I7tc,https://www.youtube.com/watch?v=7s22ag6I7tc,BLA Hijacked Jaffar Express in Pakistan | The Chanakya Dialogues | Major Gaurav Arya |,12-03-2025,1130215,63158,5600,"[""Balochistan"", ""Baloch Liberation Army"", ""KPK"", ""Pakistan"", ""BLA"", ""Pakistan Media"", ""India"", ""Jaffar Express"", ""Quetta"", ""Train Hijack"", ""Majid Brigade"", ""Fateh Squad"", ""STOS"", ""Train Tracks"", ""Pakistan Army"", ""Baloch Nationals"", ""Pakistani Soldiers"", ""Baloch Freedom Movement"", ""Mahrang Baloch"", ""Islamabad"", ""Pakistan Military Establishment"", ""370 & 35A"", ""Kashmir"", ""POK"", ""Baloch Minerals"", ""Oman"", ""Nehru"", ""Ladakh"", ""Activists"", ""Human Rights"", ""Pashtuns"", ""Lahore"", ""Champions Trophy"", ""Major Gaurav Arya"", ""The Chanakya Dialogues""]",Military_Veteran,Geopolitics,Interview,13.93791932,135625.8,1390,86,1938,0,2,158,0,1,0,0,0,0,0,1,0,1,0,0
QUWneG3jF-o,https://www.youtube.com/watch?v=QUWneG3jF-o,"Pakistani Dreams Shattered, India's Fury Is Approaching! | The Chanakya Dialogues Major Gaurav Arya",28-04-2025,2071247,109690,15000,"[""Major Gaurav Arya"", ""The Chanakya Dialogues"", ""Pahalgam Attack"", ""Pahalgam Terror Attack"", ""India Pakistan Conflict"", ""Kashmir Attack"", ""All Eyes Attack on Pahalgam"", ""Mohsin Naqvi"", ""Nuclear Weapons"", ""PM Modi"", ""Shahid Afridi"", ""Indian Army"", ""Asim Munir"", ""INS Vikrant"", ""Pakistani Youtubers"", ""India Pakistan War"", ""Pakistan China Relation"", ""Pakistan Government"", ""Pakistan Army"", ""Line of Control"", ""Pakistan Navy"", ""Indian Navy"", ""BRAHMOS"", ""PoK"", ""Gilgit Baltistan"", ""Pinaka"", ""Nawaz Sharif"", ""Shehbaz Sharif"", ""loc kargil""]",Military_Veteran,Geopolitics,Interview,14.54366188,248549.64,1843,99,2112,0,0,111,0,1,0,0,0,0,0,1,0,1,0,0
HHIEuGdnHhU,https://www.youtube.com/watch?v=HHIEuGdnHhU,Why Pakistan Fears Dr. Mahrang Baloch & the Baloch Freedom Movement | The Chanakya Dialogue |,25-03-2025,169397,8556,1000,"[""Balochistan"", ""Pakistan"", ""India supports Balochistan"", ""Indian Supports Mahrang Baloch"", ""Balochistan vs Pakistan State"", ""Pakistani Army"", ""BLA"", ""TTP"", ""Free Balochistan Movement"", ""Save Baloch Women"", ""Free Balochistan"", ""India stands with Baloch"", ""Baloch fighter"", ""Mahrang Baloch the new leader"", ""Find missing Baloch people"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Indian Army"", ""Balochistan National Gathering"", ""America"", ""Fighter jets"", ""Muhammad Ali Jinnah"", ""F16 Fighter Jets""]",Military_Veteran,Geopolitics,Interview,12.04000625,20327.64,355,93,1914,0,1,145,0,1,0,0,0,0,0,1,0,1,0,0
O92gKpb8ITQ,https://www.youtube.com/watch?v=O92gKpb8ITQ,Who is Pakistan's DG ISPR Lt Gen Ahmed Sharif Chaudhary father? | Major Gaurav Arya |,12-05-2025,1252452,42777,16000,"[""Pakistan"", ""Lieutenant General Ahmed Sharif Chaudhry"", ""ISPR"", ""Sultan Bashiruddin Mahmood"", ""nuclear program"", ""al-Qaeda"", ""Osama bin Laden"", ""Ayman al-Zawahiri"", ""djinns"", ""energy crisis"", ""Ummah Tameer-e-Nau"", ""Taliban"", ""weapons of mass destruction"", ""United Nations sanctions"", ""Pakistan's nuclear secrets"", ""nuclear weapons"", ""security threats"", ""Chaudhry family legacy.""]",Military_Veteran,Geopolitics,Interview,14.04061459,150294.24,775,85,2021,0,0,97,0,1,0,0,0,0,0,1,0,1,0,0
