video_id,video_url,title,upload_datetime,view_count,like_count,comment_count,tags,guest_type,topic_category,format_type,View_Count_Log,Estimated_Income_INR,duration,Title_Length,Description_Length,upload_hour,upload_dow,Days_Since_Published,guest_type_Diplomat,guest_type_Military_Veteran,guest_type_Other,guest_type_Politician,topic_category_Defense_Analysis,topic_category_Foreign_Policy,topic_category_General,topic_category_Geopolitics,topic_category_Internal_Affairs,format_type_Interview,format_type_Monologue_Explainer,format_type_Panel_Discussion
lxilZ-YlFPQ,https://www.youtube.com/watch?v=lxilZ-YlFPQ,S Jaishankar Roars in DU on POK Merger in India | The Chanakya Dialogues with Major Gaurav Arya |,09-05-2024,408472,28416,1600,"[""external affairs minister"", ""s jaishankar"", ""rajnath singh on pok"", ""Rajnath Singh"", ""s jaishankar on pok"", ""pakistan"", ""jaishankar in gargi delhi university"", ""jaishankar"", ""Pakistan economy"", ""hemp farming in pakistan"", ""gilgit baltistan protest"", ""S Jaishankar Roars in DU"", ""POK Merger in India"", ""The Chanakya Dialogues with Major Gaurav Arya"", ""Jaishankar On Returning PoK To India"", ""chanakya dialogues hindi"", ""Lok Sabha Election"", ""POK Issue India"", ""tcd"", ""Jaishankar Roars in DU on POK Merger""]",Diplomat,General,Interview,12.9201811,49016.64,1863,97,1535,0,3,465,1,0,0,0,0,0,1,0,0,1,0,0
ktJkgIXt39Q,https://www.youtube.com/watch?v=ktJkgIXt39Q,"What was RAW's ""Pannun Plan""? Why is Canada supporting Khalistanis? Major Gaurav Arya |",30-04-2024,439794,28099,1800,"[""gurpatwant singh pannun"", ""raw on pannun"", ""canada pm justin trudeau"", ""nijjar killing case"", ""Gurpatwant Singh Pannun"", ""Indian intelligence officer"", ""Vikram Yadav from RAW"", ""Pannun Plan"", ""khalistani"", ""pannun assassination plot"", ""usa and canada on khalistan"", ""major gaurav arya on khalistan"", ""Major Gaurav Arya"", ""Why Canada supporting Khalistanis"", ""RAW's Pannun Plan"", ""the chanakya dialogues"", ""the chanakya dialogues hindi"", ""major gaurav arya channel"", ""gaurav arya"", ""geopolitics"", ""foreign affairs news""]",Military_Veteran,Foreign_Policy,Interview,12.99406399,52775.28,1766,87,1803,0,1,474,0,1,0,0,0,1,0,0,0,1,0,0
yCKtL2rYe6k,https://www.youtube.com/watch?v=yCKtL2rYe6k,Indian Air Force ordered 97 LCA Tejas | The Chanakya Dialogues with Major Gaurav Arya |,14-04-2024,1295716,65295,2500,"[""LCA Tejas"", ""tejas aircraft"", ""indian air force"", ""light combat aircraft"", ""defence ministry of india"", ""indian air force chief"", ""Marshal V R Chaudhari on squadrons"", ""pm modi"", ""india china war"", ""india relations with neighbouring countries"", ""lca tejas fighters"", ""india defence update"", ""india defence news"", ""defence latest news"", ""major gaurav arya"", ""tejas fighters aircraft"", ""Indian Air Force ordered 97 LCA Tejas"", ""MiG 21 Bison"", ""Vardhaman Abhinandan"", ""Shehbaz Sharif"", ""Xi Jinping"", ""CDS Gen Anil Chauhan""]",Military_Veteran,General,Interview,14.07457477,155485.92,1233,87,1450,0,6,490,0,1,0,0,0,0,1,0,0,1,0,0
tWXvIfHnzFI,https://www.youtube.com/watch?v=tWXvIfHnzFI,Government should nullify LOC to kick Pakistan Hard | The Chanakya Dialogues with Major Gaurav Arya,12-04-2024,340181,29686,1500,"[""Rajnath singh warning to pakistan"", ""Indian Army"", ""Rajnath Singh"", ""Article 370"", ""Pulwama Attack"", ""Major Gaurav Arya"", ""china pakistan friendship"", ""balakot airstrike"", ""uri surgical strike"", ""pm modi"", ""pm modi on pakistan"", ""abrogation of article 370"", ""pakistan occupied kashmir"", ""jammu and kashmir"", ""LOC to kick Pakistan"", ""Chanakya Dialogues with Major Gaurav Arya"", ""Government should nullify LOC"", ""tcd with major gaurav arya"", ""major gaurav arya hindi"", ""chanakya dialogues new"", ""LOC"", ""Pakistan"", ""pak"", ""tcd""]",Military_Veteran,Geopolitics,Interview,12.73723605,40821.72,1393,99,1375,0,4,492,0,1,0,0,0,0,0,1,0,1,0,0
xDqy_OYl-hM,https://www.youtube.com/watch?v=xDqy_OYl-hM,Why is Chhatrapati Shivaji Maharaj revered? Pride Hindu Story with Major Gaurav Arya,24-03-2024,134166,11525,632,"[""Chanakya Dialogues"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Major Gaurav Arya Reaction"", ""shivaji maharaj"", ""chhatrapati shivaji maharaj"", ""shivaji maharaj story"", ""chatrapati shivaji maharaj"", ""chhatrapati shivaji"", ""chatrapati sambhaji maharaj"", ""chatrapati shivaji maratha"", ""shivaji maharaj status"", ""chhatrapati shivaji story in hindi"", ""shivaji maharaj history"", ""shivaji"", ""shivaji history in hindi"", ""pm modi"", ""major gaurav arya latest"", ""the chanakya dialogues hindi"", ""major gaurav arya""]",Military_Veteran,General,Interview,11.80684057,16099.92,1837,84,1014,0,6,511,0,1,0,0,0,0,1,0,0,1,0,0
ujINfawq7gU,https://www.youtube.com/watch?v=ujINfawq7gU,"Baloch & TTP are hunting Pakistan together, Gwadar Port Targeted by BLA | Major Gaurav Arya | POJK |",21-03-2024,888102,42615,2200,"[""pakistani punjabi"", ""baloch liberation army"", ""gwadar port"", ""tehreek e taliban"", ""majeed brigade"", ""belt and road initiative"", ""baloch against cpec"", ""pakistani army"", ""shahbaz sharif"", ""imran khan on cpec"", ""china pakistan economic corridor"", ""gwadar port attack"", ""afghan taliban"", ""pakistan gwadar port attack"", ""afghans in pakistani army"", ""TTP"", ""POJK"", ""Gwadar Port Targeted by BLA"", ""major gaurav arya"", ""major gaurav arya on pakistan"", ""major gaurav arya roast pakistan"", ""pti"", ""gwadar pakistan"", ""jo biden"", ""trump""]",Military_Veteran,Geopolitics,Interview,13.69684301,106572.24,1936,100,1293,0,3,514,0,1,0,0,0,0,0,1,0,1,0,0
viZXQ13VQrg,https://www.youtube.com/watch?v=viZXQ13VQrg,"Pakistan-Afghanistan escalates clash on border, PAF did Air Strike | Major Gaurav Arya |",19-03-2024,689480,40941,2200,"[""pakistan vs afghanistan"", ""pakistan vs taliban"", ""counter terrorism"", ""pak afghan ties"", ""cycle of violence explained"", ""asim munir"", ""asif ali zardari"", ""ghaznavi"", ""imran khan"", ""indian army"", ""paf"", ""pakistan air force"", ""taliban"", ""ttp"", ""pakistan vs af"", ""tehreek e taliban pakistan"", ""Asif Ali Zardari"", ""Afghanistan"", ""Pakistan strikes Afghanistan"", ""Taliban"", ""TTP"", ""Tehreek-i-Taliban Pakistan"", ""atak pakistan"", ""foreign office pakistan"", ""pakistan army"", ""mir ali"", ""major gaurav arya on pakistan"", ""chanakya dialogues hindi""]",Military_Veteran,Geopolitics,Interview,13.44369442,82737.6,862,88,1011,0,1,516,0,1,0,0,0,0,0,1,0,1,0,0
XuPlBZY1kfo,https://www.youtube.com/watch?v=XuPlBZY1kfo,Farmers Protest or Khalistan movement: Straight Talk to PM Narendra Modi | Major Gaurav Arya |,16-02-2024,1305235,82765,15000,"[""Farmers Protest Delhi"", ""Bharat bandh"", ""protesting farmers india"", ""Farmers' protest 2024"", ""Punjab"", ""Haryana"", ""Delhi Borders"", ""PM Modi"", ""Modi Government"", ""Kisan"", ""Kisan Andolan"", ""किसान आंदोलन"", ""पंजाब किसान"", ""हरियाणा आंदोलन"", ""Kisan Andolan Updates"", ""Khalistan"", ""Khalistani in Farmer Protest"", ""Major Gaurav Arya"", ""किसान मोर्चा"", ""मोदी"", ""delhi farmers protest"", ""farmer protest today"", ""union ministers meeting with farmers"", ""khalistan in farmers protest"", ""khalistan supporters"", ""major arya""]",Military_Veteran,General,Monologue_Explainer,14.08189443,156628.2,1528,94,1052,0,4,548,0,1,0,0,0,0,1,0,0,0,1,0
tZHnKzoQ3CM,https://www.youtube.com/watch?v=tZHnKzoQ3CM,"India scores Diplomatic Hat-trick, Amazing Victory of Modi Govt. | Major Gaurav Arya | UPI | QATAR |",12-02-2024,933251,68968,2900,"[""qatar"", ""8 indian navy officers arrested in qatar"", ""indian navy officers captured in qatar"", ""indian navy"", ""pm modi"", ""s jaishankar"", ""ajit doval"", ""pm modi government"", ""Qatar frees eight Navy veterans"", ""Emir of Qatar"", ""Tamim bin Hamad Al Thani"", ""indian navy veterans released by qatar"", ""mea india"", ""upi in sri lanka"", ""UPI launched in Sri Lanka"", ""iran"", ""india srilanka digital payment"", ""upi service in mauritius"", ""Israel Tower Semiconductor"", ""major gaurav arya"", ""major gaurav arya interview"", ""tcd hindi""]",Diplomat,General,Interview,13.74643054,111990.12,1331,100,1394,0,0,552,1,0,0,0,0,0,1,0,0,1,0,0
7pxpK55Chsw,https://www.youtube.com/watch?v=7pxpK55Chsw,"Center Govt rolled out $14 Billion for Jammu and Kashmir, Is it a Strategy to take POK? | Major Arya",07-02-2024,744006,47977,2500,"[""development in jammu and kashmir vs pakistan"", ""14 billion budget for kashmir"", ""imf bailout news"", ""imf bailout"", ""kashmir vs pakistan economy"", ""pakistan economic crisis"", ""pakistan imf bailout"", ""pakistan imf loan"", ""pakistan gdp"", ""pakistan gdp vs india gdp"", ""kashmir development"", ""maharashtra gdp"", ""major gaurav arya"", ""chanakya dialogues hindi"", ""major gaurav arya on pakistan"", ""imf pakistan"", ""POK"", ""interim budget 2024"", ""budget 2024 kashmir"", ""Jammu and Kashmir"", ""Home Minister Amit Shah""]",Military_Veteran,General,Interview,13.51980572,89280.72,1438,100,1046,0,2,557,0,1,0,0,0,0,1,0,0,1,0,0
QPnWgrXOf-Y,https://www.youtube.com/watch?v=QPnWgrXOf-Y,"PM Modi snorkeling in Lakshadweep, S Jaishankar in Nepal; Big diplomatic move | TCD",05-01-2024,1174051,57715,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""Indian Army"", ""PM Modi"", ""Jaishankar in Nepal"", ""Lakshadweep"", ""s jaishankar news"", ""tcd shorts"", ""pm modi news"", ""lakshadweep tourism"", ""the chanakya dialogues"", ""the chanakya"", ""the chanakya dialogues hindi""]",Diplomat,General,Interview,13.97597157,140886.12,1506,83,1199,0,4,590,1,0,0,0,0,0,1,0,0,1,0,0
IWh9wFB5fwM,https://www.youtube.com/watch?v=IWh9wFB5fwM,French President Macron's visit to India will give Defence Sector a big boost | Major Gaurav Arya,01-01-2024,619646,37648,1300,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""Indian Army"", ""President Macron"", ""Defence Sector"", ""French President Macron"", ""emmanuel macron"", ""french president emmanuel macron"", ""french president"", ""DassaultMirage""]",Military_Veteran,General,Interview,13.33690524,74357.52,1495,97,1237,0,0,594,0,1,0,0,0,0,1,0,0,1,0,0
gTrUqWzgy5c,https://www.youtube.com/watch?v=gTrUqWzgy5c,Pakistan's Seizure over Supreme Court's Verdict: Major's Call to Smell the Shoe | Major Gaurav Arya,11-12-2023,568032,43805,3300,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""News"", ""major gaurav arya"", ""the chanakya dialogues"", ""major gaurav arya channel"", ""Supreme Court's Verdict"", ""supreme court"", ""article 370 in Jammu & Kashmir"", ""Supreme Court Verdict"", ""Hamas Warns Israel"", ""Hardeep Singh Nijjar"", ""Israel PM Netanyahu"", ""world affairs"", ""The Chanakya Dialogues Hindi""]",Military_Veteran,Geopolitics,Interview,13.24993479,68163.84,1689,99,4000,0,0,615,0,1,0,0,0,0,0,1,0,1,0,0
AXFKiltDV8U,https://www.youtube.com/watch?v=AXFKiltDV8U,One Hundred Thousand Indians Will Work In Israel. Palestinians Out. Indians In. | Major Gaurav Arya,08-11-2023,830601,44521,3000,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""Indian Army"", ""Israel"", ""Palestinian"", ""Hamas Attack"", ""Gaza Under Attack"", ""Hamas Terrorist"", ""NATO"", ""Benjamin Netanyahu"", ""Khalistani"", ""Mianwali"", ""Nijjar Killing"", ""Pakistan"", ""Trending"", ""Canada"", ""Gurpatwant Singh Pannun"", ""trending"", ""breaking news""]",Military_Veteran,Geopolitics,Interview,13.62990602,99672.12,2002,99,3997,0,2,648,0,1,0,0,0,0,0,1,0,1,0,0
#NAME?,https://www.youtube.com/watch?v=-su8TMhfk5o,Captagon - The Drug That Made Hamas Do Acts of Unspeakable Cruelty | TCD with Major Gaurav Arya,24-10-2023,379646,39419,2200,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""israel vs hamas today"", ""israel"", ""israel war"", ""israel palestine war"", ""hamas"", ""gaza"", ""hamas attack israel"", ""israel news today"", ""biden on israel palenstine war"", ""netanyahu speech"", ""breaking news"", ""world affairs"", ""world news live""]",Diplomat,Foreign_Policy,Interview,12.84699715,45557.52,2033,95,3523,0,1,663,1,0,0,0,0,1,0,0,0,1,0,0
MGRN-1EojlA,https://www.youtube.com/watch?v=MGRN-1EojlA,Anything against India will not be tolerated | THE CHANAKYA DIALOGUES with Major Gaurav Arya,23-09-2023,810923,68989,7000,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""Indian Army"", ""the chanakya dialogues"", ""major gaurav arya"", ""india pakistan news""]",Diplomat,General,Interview,13.60592962,97310.76,1488,92,4782,0,5,694,1,0,0,0,0,0,1,0,0,1,0,0
bA3jdse7z2Q,https://www.youtube.com/watch?v=bA3jdse7z2Q,"We lost 3 brothers in Kashmir, Time to set fire to LOC | THE CHANAKYA DIALOGUES | Major Gaurav Arya",14-09-2023,712607,62022,7500,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""Indian Army"", ""india pakistan news"", ""the chanakya dialogues"", ""major gaurav arya channel""]",Military_Veteran,General,Interview,13.47668676,85512.84,1423,99,1029,0,3,703,0,1,0,0,0,0,1,0,0,1,0,0
Fv8jF_j3DLs,https://www.youtube.com/watch?v=Fv8jF_j3DLs,"Cash For Anju, Punishment For Seema. Duplicity of Pakistan |THE CHANAKYA DIALOGUES Major Gaurav Arya",30-07-2023,430426,26952,3000,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""Indian Army"", ""major gaurav arya"", ""the chanakya dialogues"", ""india pakistan news""]",Military_Veteran,Geopolitics,Interview,12.97253302,51651.12,1195,100,4950,0,6,749,0,1,0,0,0,0,0,1,0,1,0,0
6oD14yAw2FE,https://www.youtube.com/watch?v=6oD14yAw2FE,This was Rahul Gandhi’s sin. He worked against his own country in the US | TCD | Major Gaurav Arya,01-06-2023,1849682,89656,10000,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""Indian Army"", ""india pakistan news"", ""the chanakya dialogues"", ""india foreign affairs"", ""rahul gandhi"", ""rahul"", ""naseeruddin shah"", ""naseeruddin shah interview"", ""smriti irani"", ""smriti irani speech"", ""major gaurav arya""]",Military_Veteran,Foreign_Policy,Interview,14.43052483,221961.84,2070,98,3008,0,3,808,0,1,0,0,0,1,0,0,0,1,0,0
bH5tAQOe2RA,https://www.youtube.com/watch?v=bH5tAQOe2RA,Pakistan Army HAS CRUSHED IMRAN KHAN UNDER THEIR BOOT | THE CHANAKYA DIALOGUES | Major Gaurav Arya,25-05-2023,798869,42635,2800,"[""Chanakya Dialogues"", ""Gaurav Arya"", ""Chanakya Forum"", ""Major Gaurav Arya"", ""India Foreign Affairs"", ""India News"", ""India Pakistan News"", ""Indo-Pak"", ""Major Gaurav Arya Channel"", ""CFTV Channel"", ""foreign affairs"", ""news"", ""latest news"", ""geopolitics"", ""The Chanakya Dialogues"", ""India"", ""Bharat"", ""News"", ""Indian Army""]",Military_Veteran,Geopolitics,Interview,13.59095351,95864.28,1768,98,909,0,3,815,0,1,0,0,0,0,0,1,0,1,0,0
