video_id,video_url,title,upload_datetime,view_count,like_count,comment_count,tags,guest_type,topic_category,format_type,View_Count_Log,Estimated_Income_INR,duration,Title_Length,Description_Length,upload_hour,upload_dow,Days_Since_Published,guest_type_Diplomat,guest_type_Military_Veteran,guest_type_Other,guest_type_Politician,topic_category_Defense_Analysis,topic_category_Foreign_Policy,topic_category_General,topic_category_Geopolitics,topic_category_Internal_Affairs,format_type_Interview,format_type_Monologue_Explainer,format_type_Panel_Discussion
w0nm-de9pGo,https://www.youtube.com/watch?v=w0nm-de9pGo,"US supports Russia , blames Ukraine for the war | Major Gaurav Arya | The Chanakya Dialogues Hindi",20-02-2025,182371,6212,225,"[""Russia-Ukraine war"", ""Putin"", ""Zelensky"", ""Saudi Arabia"", ""Russia-US meeting"", ""Peace talks"", ""Trump"", ""Marco Rubio"", ""America"", ""Ukraine"", ""Russia"", ""USSR"", ""Sergey Lavrov"", ""Riyad"", ""US foreign policy"", ""Not invited"", ""India"", ""Jaishankar"", ""Sweden"", ""USAID"", ""War"", ""Sweden peace summit"", ""Europe"", ""NATO"", ""Stricker"", ""Javelin"", ""US Arms"", ""Joe Biden"", ""Mike Waltz"", ""military aid package"", ""Steve Witkoff"", ""Yuri Ushakov"", ""Foreign Minister Prince Faisal bin Farhan"", ""Musaed al-Aiban"", ""Crown Prince Mohammed bin Salman""]",Military_Veteran,Geopolitics,Interview,12.11380384,21884.52,399,98,1653,0,3,178,0,1,0,0,0,0,0,1,0,1,0,0
hvbDqiydbKs,https://www.youtube.com/watch?v=hvbDqiydbKs,Countering China: Strengthening Strategic Threats in Asia | The Chanakya Dialogues Major Gaurav Arya,29-12-2024,165793,7839,445,"[""Ballistic Missile"", ""Brahmos Missile"", ""Vietnam"", ""India Weapons Deal with Vietnam"", ""Indian Defence"", ""Indo-Pacific Region"", ""Hypersonic Ballistic Missiles"", ""Agni Missile"", ""Eastern Sea Board"", ""Australia"", ""Japan"", ""Indonesia"", ""Mongolia"", ""Changez Khan"", ""India China Dispute"", ""India China Relations"", ""Gulwan Valley"", ""India China Gulwan Dispute"", ""Major Gaurav Arya"", ""Chanakya Dialogues"", ""indian army"", ""territorial disputes"", ""sea border of india"", ""indian navy"", ""cambodia"", ""philippines"", ""the chanakya dialogues hindi""]",Military_Veteran,Geopolitics,Interview,12.01850133,19895.16,200,100,1614,0,6,231,0,1,0,0,0,0,0,1,0,1,0,0
URxQ_NU261I,https://www.youtube.com/watch?v=URxQ_NU261I,Hindu Monk Chinmoy Krishna Das arrested in Bangladesh | The Chanakya Dialogues Major Gaurav Arya |,28-11-2024,970672,84301,7400,"[""the chanakya dialogues"", ""major gaurav arya"", ""bangladesh hindus"", ""hindu monk bangladesh"", ""chinmoy krishna das"", ""bangladeshi hindu monk"", ""hindus in bangladesh"", ""pm sheikh hasina"", ""bangladesh hindu minorities"", ""bangladesh hindu attack"", ""all eyes on bangladeshi hindu"", ""bangladesh hindu riot"", ""caa nrc"", ""nrc india"", ""modi govt"", ""bangladesh monk arrest"", ""india bangladesh relations"", ""bangladesh protest"", ""sheikh hasina"", ""muhammad yunus"", ""ipl auction"", ""bangladesh cricketers"", ""bangladesh team ipl"", ""tcd"", ""cong""]",Military_Veteran,General,Interview,13.78574492,116480.64,1235,98,1616,0,3,262,0,1,0,0,0,0,1,0,0,1,0,0
OKiXyor7Sik,https://www.youtube.com/watch?v=OKiXyor7Sik,"Trump's Big Action Against ICC, China, and Iran | The Chanakya Dialogues Major Gaurav Arya",07-02-2025,808764,34767,3100,"[""Illegal Immigrates from USA"", ""Indians Deported from USA"", ""Indian illegal Immigrates in USA"", ""USA India Relations"", ""Tariff Policy on India"", ""US Tariff Policy"", ""US Military Aircraft in Amritsar"", ""100 Illegal Indian Migrants"", ""Indian Youth in US"", ""PM Modi US Visit"", ""US President Donald Trump"", ""Weapon Culture in US"", ""S Jaishankar on Illegal Immigrants"", ""Israel US Relations"", ""Israel Hamas War"", ""Benjamin Netanyahu met Trump"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""netanyahu us visit""]",Diplomat,Geopolitics,Interview,13.60326367,97051.68,1472,90,2279,0,4,191,1,0,0,0,0,0,0,1,0,1,0,0
6D5TUfFymkE,https://www.youtube.com/watch?v=6D5TUfFymkE,ICC issues arrest warrant for Benjamin Netanyahu | The Chanakya Dialogues Major Gaurav Arya |,23-11-2024,539720,31849,2000,"[""Netanyahu arrest warrant"", ""arrest warrant netanyahu"", ""icc netanyahu arrest warrant"", ""icc netanyahu arrest"", ""icc on netanyahu"", ""icc on netanyahu arrest"", ""benjamin netanyahu icc arrest"", ""netanyahu icc arrest"", ""netanyahu arrest"", ""icc arrest warrant netanyahu"", ""icc arrest netanyahu"", ""israel vs hamas"", ""israel vs lebanon"", ""iran israel war"", ""israel us relations"", ""major gaurav arya"", ""the chanakya dialogues"", ""israel iran war"", ""iran israel conflict"", ""tcd hindi channel"", ""us israel"", ""keir starmer""]",Military_Veteran,General,Interview,13.19880762,64766.4,841,93,1702,0,5,267,0,1,0,0,0,0,1,0,0,1,0,0
onMN30xd68Y,https://www.youtube.com/watch?v=onMN30xd68Y,Major Gaurav Arya slams Bangladesh Foreign Advisor over Hindu issue | The Chanakya Dialogues |,26-02-2025,55975,4244,377,"[""Bangladesh"", ""India"", ""Bangladesh Army"", ""Bangladesh Army Chief General Waker-Uz-Zaman"", ""Muhammad Yunus"", ""Sheikh Hasina"", ""S Jaishankar"", ""Cox's Bazaar"", ""Indian Army"", ""Bangladesh India"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""major arya"", ""tcd"", ""tcd hindi"", ""major"", ""gaurav"", ""arya"", ""pakistan"", ""pm modi"", ""bangladesh news"", ""china"", ""the chanakya dialogues"", ""india bangladesh relations"", ""india bangladesh"", ""india vs bangladesh"", ""sheikh hasina"", ""muhammad yunus"", ""bangladesh india"", ""china bangladesh relation"", ""bangladesh""]",Diplomat,General,Interview,10.93267831,6717.0,496,94,1192,0,2,172,1,0,0,0,0,0,1,0,0,1,0,0
BPH0uYhU850,https://www.youtube.com/watch?v=BPH0uYhU850,Jihad Against Hindus and Buddhists: Arakan Army Strikes Bangladesh | Major Gaurav Arya |,16-12-2024,1289393,86593,4300,"[""Bangladesh Crisis"", ""Bangladesh Interim Government"", ""Pakistan Army Surrender"", ""India Bangladesh Relations"", ""India Pakistan Relations"", ""Arakan Army"", ""Myanmar Bangladesh Relations"", ""MNDAA"", ""TNLA"", ""Muhammad Yunus"", ""Sheikh Hasina"", ""China Proxy"", ""Arakan Army attack on Bangladesh"", ""Theravada Buddhist"", ""Maj Gen Twan Mrat Naing"", ""Myanmar Bangladesh Border"", ""Rohingya Refugees"", ""RSO"", ""Major Gaurav Arya"", ""The Chanakya Dialogues"", ""major gaurav arya new video"", ""chanakya dialogues new video"", ""tcd hindi""]",Military_Veteran,General,Interview,14.0696829,154727.16,1224,88,1722,0,0,244,0,1,0,0,0,0,1,0,0,1,0,0
_23YuDTaO40,https://www.youtube.com/watch?v=_23YuDTaO40,Arakan Army says- Al-Qaeda is active in Bangladesh | The Chanakya Dialogues Major Gaurav Arya |,17-12-2024,88168,4598,444,"[""Bangladesh Crisis"", ""Bangladesh Interim Government"", ""Pakistan Army Surrender"", ""India Bangladesh Relations"", ""India Pakistan Relations"", ""Arakan Army"", ""Myanmar Bangladesh Relations"", ""MNDAA"", ""TNLA"", ""Muhammad Yunus"", ""Sheikh Hasina"", ""China Proxy"", ""Arakan Army attack on Bangladesh"", ""Theravada Buddhist"", ""Maj Gen Twan Mrat Naing"", ""Myanmar Bangladesh Border"", ""Rohingya Refugees"", ""RSO"", ""Major Gaurav Arya"", ""The Chanakya Dialogues"", ""major gaurav arya new video"", ""chanakya dialogues new video"", ""tcd hindi""]",Military_Veteran,General,Interview,11.38701071,10580.16,296,95,1494,0,1,243,0,1,0,0,0,0,1,0,0,1,0,0
dIZSlyds0nE,https://www.youtube.com/watch?v=dIZSlyds0nE,World Holds It’s Breath. President Donald Trump is Coming | The Chanakya Dialogues Major Gaurav Arya,20-01-2025,1226914,58866,3300,"[""Donald Trump Swear in Ceremony"", ""US New President Donald Trump"", ""Israel Hamas War Ceasefire"", ""Gaza Strip"", ""Benjamin Netanyahu"", ""US Israel Relations"", ""Donald Trump Announcement"", ""Israel Palestine War"", ""Israel Iran War"", ""Israel Hezbollah War"", ""Donald Trump Second Term"", ""US New President"", ""US India Relations"", ""PM Narendra Modi"", ""S Jai Shankar in USA"", ""Syria Conflict"", ""Middle East Conflict"", ""Israel Iran Conflict"", ""Ambani in USA"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""major gaurav arya""]",Military_Veteran,General,Interview,14.02001345,147229.68,1308,100,1855,0,0,209,0,1,0,0,0,0,1,0,0,1,0,0
XcCycKYDDfM,https://www.youtube.com/watch?v=XcCycKYDDfM,F-35 vs. Su-57: Which 5th-Gen Fighter Jet Will India Buy? | The Chanakya Dialogues Major Gaurav Arya,16-02-2025,1738099,47393,4500,"[""PM Modi"", ""Russia"", ""Putin"", ""Trump"", ""Indian Airforce"", ""PM Modi-Trump meeting"", ""Arms deal"", ""5th Generation Jets"", ""Fighter Aircraft deal"", ""Transfer of technology"", ""Brahmos"", ""Integration"", ""HAL AMCA Project"", ""Air Chief Marshal AP Singh"", ""HAL"", ""Fighter Jets"", ""Chinese fighter jets"", ""5th generation technology"", ""Rafale"", ""Tejas"", ""Make in India"", ""Pakistan Air Force"", ""India vs Pakistan"", ""India-China relations"", ""Aircraft Platform"", ""4th generation aircraft"", ""The Chanakya Dialogues Hindi"", ""Major Gaurav Arya""]",Military_Veteran,General,Interview,14.36830312,208571.88,1857,100,1927,0,6,182,0,1,0,0,0,0,1,0,0,1,0,0
n-1ZtW6YX-s,https://www.youtube.com/watch?v=n-1ZtW6YX-s,"India exports 27,000 tonnes rice to Bangladesh | The Chanakya Dialogues Major Gaurav Arya |",28-12-2024,614904,39609,4500,"[""Bangladesh Crisis"", ""Bangladesh India Relations"", ""Sheikh Hasina"", ""Muhammad Yunus"", ""Bangladesh Interim Government"", ""Bangladesh Warns India"", ""Protests in Bangladesh"", ""Hindus in Bangladesh"", ""Chittagong Port"", ""India exports rice to Bangladesh"", ""Pakistan Bangladesh Ties"", ""PM Narendra Modi"", ""1971 Genocide in Bangladesh"", ""Bangladesh US Ties"", ""Major Gaurav Arya"", ""The Chanakya Dialogues"", ""Christians in Bangladesh"", ""Muslim in Bangladesh"", ""sheikh Hasina vs Muhammed Yunus"", ""bangladeshi hindu"", ""tcd hindi""]",Military_Veteran,General,Interview,13.32922306,73788.48,827,91,1959,0,5,232,0,1,0,0,0,0,1,0,0,1,0,0
FYX6LMXVHEs,https://www.youtube.com/watch?v=FYX6LMXVHEs,EAM S. Jaishankar Meets Trump's NSA & the US Secretary | The Chanakya Dialogues | Major Gaurav Arya,22-01-2025,1184914,47948,1700,"[""Dr. S Jaishankar"", ""Donald Trump"", ""Trump Oath Ceremony"", ""Marco Rubio"", ""USA President"", ""USA State Secretary"", ""QUAD Meeting"", ""Indo-US Partnership"", ""Illegal Immigration"", ""Bangladeshi in India"", ""China US Relationship"", ""Europe"", ""USA NSA"", ""Michael Gwaltz"", ""Chanakya Dialogues"", ""Major Gaurav Arya"", ""Jaishankar US Visit"", ""Takeshi Iwaya"", ""Penny Wong"", ""Quad Naions"", ""US China Conflicts"", ""India China Conflicts"", ""XI Jin Ping"", ""North Korea"", ""BRICS"", ""BRICS Countries"", ""Australia"", ""Japan"", ""AUKUS"", ""QUAD Members"", ""China"", ""maga""]",Diplomat,General,Interview,13.9851816,142189.68,1150,99,1770,0,2,207,1,0,0,0,0,0,1,0,0,1,0,0
Tkd7l91hshs,https://www.youtube.com/watch?v=Tkd7l91hshs,Why is Major Gaurav Arya angry at BCCI after India vs Pak match in the Champions Trophy? | TCD Hindi,24-02-2025,683990,43164,4700,"[""india vs pakistan cricket"", ""champions trophy 2025"", ""pakistan india cricket match"", ""india pakistan match"", ""pakistani cricketer"", ""indian cricket team"", ""bcci"", ""pakistan pm shehbaz sharif"", ""pakistan army"", ""asim munir"", ""india pakistan conflict"", ""icc"", ""pak ind match"", ""pakistan champions trophy"", ""the chanakya dialogues"", ""major gaurav arya"", ""rohit sharam"", ""virat kohli"", ""babar azam"", ""mohammad rizwan"", ""jay shah"", ""imran khan"", ""pakistani cricketers"", ""pakistan attacks india"", ""mumbai attacks""]",Military_Veteran,General,Interview,13.43570004,82078.8,1125,100,1610,0,0,174,0,1,0,0,0,0,1,0,0,1,0,0
JuCYZG8mtTA,https://www.youtube.com/watch?v=JuCYZG8mtTA,Russia hits Ukraine with new intermediate-range ballistic missile |The Chanakya Dialogues Major Arya,22-11-2024,814139,38150,959,"[""indian defence expert major gaurav arya"", ""Russia Ukraine War"", ""Russia Attack Ukraine"", ""Russian Missile Attack on Ukraine"", ""President Putin"", ""President Zelenskyy"", ""Joe Biden"", ""Western Allies"", ""NATO Members"", ""Ukraine Attack Russia"", ""Attack in Kyiv"", ""Russian Army"", ""russia vs ukraine war"", ""russia ukraine war updates"", ""russia ukraine war map"", ""long range missiles"", ""the chanakya dialogues"", ""major gaurav arya"", ""hypersonic ballistic missile"", ""russian missiles"", ""intercontinental ballistic missile""]",Military_Veteran,Geopolitics,Interview,13.60988762,97696.68,1144,100,1875,0,4,268,0,1,0,0,0,0,0,1,0,1,0,0
8LbmpU9OzGM,https://www.youtube.com/watch?v=8LbmpU9OzGM,SSS Defence: Born in Bharat | Major Gaurav Arya The Chanakya Dialogues |,09-02-2025,54343,3694,194,"[""DefTech"", ""SSS Defence"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Indian Defence"", ""Defence Industry India"", ""Indian Weapons Industry"", ""Indian Defence Sectors"", ""Defence Sectors India"", ""Weapons in India"", ""Indian Weapons Company"", ""Indian Weapons Manufacturers"", ""Indian Army"", ""Make in India"", ""Sniper Rifles"", ""Defence Analysis""]",Military_Veteran,General,Interview,10.90308949,6521.16,1621,72,1819,0,6,189,0,1,0,0,0,0,1,0,0,1,0,0
53Q-VtcAnXc,https://www.youtube.com/watch?v=53Q-VtcAnXc,Modi-Trump meeting: US offers top-end F-35 jets to India | The Chanakya Dialogues| Major Gaurav Arya,14-02-2025,1079402,50621,4500,"[""PM Modi"", ""Donald Trump"", ""F-35"", ""5th Gen Fighter Jet"", ""Sukhoi"", ""White House"", ""India USA Relation"", ""India USA Trade"", ""Trump meets Modi"", ""Trump tariff"", ""India China Conflict"", ""India America Trade"", ""F-18"", ""F-21"", ""Lockheed Martin"", ""F-22 fighter Aircraft"", ""Tejas"", ""Air Chief Marshal AP Singh"", ""Mirage Aircraft"", ""Rafael Aircraft"", ""Chanakya Dialogues"", ""Major Gaurav Arya"", ""Indian Defence"", ""SU-57"", ""Indian Army"", ""Make in India"", ""PM Modi in USA"", ""Squadron""]",Military_Veteran,General,Interview,13.89191867,129528.24,1056,100,1833,0,4,184,0,1,0,0,0,0,1,0,0,1,0,0
zLpAktGvrNo,https://www.youtube.com/watch?v=zLpAktGvrNo,Russia-Ukraine Conflict: What is Zelensky planning? | The Chanakya Dialogues with Major Gaurav Arya,30-11-2024,636920,29746,899,"[""Russia-Ukraine War"", ""Nato Members"", ""Russia Attack Ukraine"", ""Ukraine Attack Russia"", ""President Zelenskyy"", ""President Putin"", ""North Korea"", ""America"", ""Donald Trump"", ""Joe Biden"", ""Kim Jong Un"", ""Russian Army"", ""Chanakya Dialogues"", ""Major Gaurav Arya"", ""Andrey Belousov"", ""elon musk"", ""russia vs ukraine"", ""russia ukraine border"", ""north korean troops in ukraine"", ""ukraine army"", ""putin warns of nuclear"", ""russia ukraine war ceasefire"", ""TCD hindi"", ""ballistic missile"", ""missile attack on ukraine"", ""putin vs zelensky""]",Military_Veteran,Geopolitics,Interview,13.36440091,76430.4,776,99,1905,0,5,260,0,1,0,0,0,0,0,1,0,1,0,0
XJEQsz43UsM,https://www.youtube.com/watch?v=XJEQsz43UsM,PM Modi to meet Trump & Musk in US | The Chanakya Dialogues Major Gaurav Arya |,11-02-2025,88028,3986,164,"[""donald trump"", ""PM Modi US"", ""us pm modi"", ""pm modi"", ""modi trump"", ""elon musk"", ""modi musk meeting"", ""pm modi in us"", ""india"", ""us"", ""india us"", ""china"", ""elon musk india"", ""elon musk modi meeting"", ""tesla in india"", ""us india relation"", ""trump on modi"", ""trump pm modi meeting"", ""trump modi"", ""modi"", ""trump"", ""major gaurav arya"", ""the chanakya dialogues"", ""the chanakya dialogues hindi""]",Military_Veteran,General,Interview,11.38542158,10563.36,416,79,1147,0,1,187,0,1,0,0,0,0,1,0,0,1,0,0
BvaVwq0bckI,https://www.youtube.com/watch?v=BvaVwq0bckI,"Israel captured Golan Heights, Türkiye is ready to conquer Syria | The Chanakya Dialogues Major Arya",18-12-2024,860924,39782,1400,"[""Israel Iran Conflict"", ""Hezbollah"", ""Tehran"", ""Hamas"", ""Palestine"", ""Israel vs Hamas"", ""Israel vs Palestine"", ""Türkiye vs Iran"", ""Türkiye vs Syria"", ""Ahmed al Sharaa"", ""Abu Mohammed al Golani"", ""Bashar al Assad"", ""Golan Heights"", ""Damascus"", ""Iran Proxy"", ""Middle East Conflict"", ""US Israel Relations"", ""ISIS"", ""Daesh"", ""Lebanon"", ""CIA"", ""Recep Tayyip Erdogan"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""HTS"", ""major gaurav arya new video"", ""chanakya dialogues new video"", ""israel vs iran"", ""major gaurav arya"", ""tcd hindi""]",Military_Veteran,General,Interview,13.66576267,103310.88,1196,100,1521,0,2,242,0,1,0,0,0,0,1,0,0,1,0,0
2yMVc09AFjk,https://www.youtube.com/watch?v=2yMVc09AFjk,Why is Qatar scared of India-US Friendship ? | Major Gaurav Arya | The Chanakya Dialogues Hindi,19-02-2025,148456,5528,241,"[""Qatar"", ""Pm Modi Qatar Emir"", ""Qatar India Relations"", ""PM Modi Meets Qatar Emir"", ""Indian Navy"", ""India Qatar Trade"", ""Donald Trump"", ""Oil Exporting Companies"", ""Trump Tariff"", ""Elon Musk"", ""Doge"", ""USAID"", ""Trump Administration"", ""Oil Export to India"", ""International Oil Market"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Oil and Gas Production""]",Military_Veteran,General,Interview,11.90805063,17814.72,383,95,1479,0,2,179,0,1,0,0,0,0,1,0,0,1,0,0
